customer_tweet_id,customer_text,amazon_reply
279523,@AmazonHelp  https://t.co/JhPDokqjhS,@182627 ¿Has intentado contactar con el vendedor al respecto? ^JD
2023057,"@AmazonHelp no help at all. However I found a great guy on you tube, followed his instructions and at last the pop up is gone",@598319 Glad to hear you're able to get this taken care of! ^RR
1202815,@AmazonHelp I am frustrated that it took a week to realize it was out of stock. Now it is the Day I needed it and am left high and dry.,@402584 Were we able to offer any additional options when you spoke with us? ^LB
2596324,"@118919 purchased this product frm amazon, doubt authenticity, plz confirm. https://t.co/09wICRdwAK",@735139 All the products sold on our website are genuine and come with a manufacturer warranty. ^SH
1548215,@AmazonHelp Estimate delivery date is 4th nov i.e. today...and package has arrived at lucknow center and now you are showing it is delayed,@479298 Sorry to know about the trouble with the delivery of the order. We'd like to take a closer look at this. ^AK (1/2)
1892052,Anyone else having issues with Alexa app @115821 lockup then crash https://t.co/UVf42JflLZ,@564182 I'm sorry for the frustration! Have you tried the troubleshooting steps listed here: https://t.co/GqrnwmjrY2? Let us know if this helps! ^TN
2867113,@115821 support chat two hours ago said my replacement order email would be along in a couple minutes. Nothing in s couple hours. Inconvenient trying to replace missing items. What should I do now?,@796279 We're here to help! Have you had a chance to check your spam/junk folder? E-mails might be routed there on accident. Please keep us posted! ^ML
977723,@AmazonHelp Proof https://t.co/E8OEYHongW,@351895 Share the proof and requested details in the above link &amp; we'll check this for you. ^MJ
1041707,"@116875 Excelente experiencia y precios muy bajos, el tiempo de entrega siempre antes de lo acordado y los precios siempre atractivos. Les recomiendo tener PRIME contratado.","@765656 Hola, Adal. Gracias por tus comentarios. 🙊❤️ Cuéntanos, ¿qué es lo que más te ha gustado de tu última experiencia con nosotros? ^VL https://t.co/vACPVvqWfx"
2496090,@AmazonHelp whats the point in telling people their package will arrive before a certain time if you dont do it?,@712362 This isn't the experience we want you to have! Are you currently waiting on the delivery of a delayed order? ^BH
2550669,"@AmazonHelp A) This is not my designated safe space B) This is not a safe space by anyone's definition. Completely open, just lying there. https://t.co/sSvRh0VUxh","@724650 Terribly sorry about your delivery, Mharie! Let's take a look into this in real time with you here: https://t.co/JzP7hlA23B ^JZ"
1060506,"@AmazonHelp This happened over an hour ago and have not received an email, and have no balance in my account. I need help with that so i  can order",@370383 Gift Card refunds can take between 1-2 hours to reflect on your account. The credit they issued will show at checkout. 1/2
1265730,@116090 should I be worried about the guarantee- the package did not arrive :( https://t.co/gWgdGeBz5r,@416384 I'm sorry for the delay! What does the most recent tracking show? You can view it here: https://t.co/PyACxvY8Qo ^TK
1445465,@115830 received an order today. Pretty sure we ordered more than the cardboard sleeve #hydrometermissing #emptybox #dudewheresmystuff,@455418 I'm sorry to hear this. We'd like to look into the delivery and available options here: https://t.co/JzP7hlA23B ^LI
391194,@119625 I get an 'Error 550' saying wrong destination need help .,@208626 Sorry for the trouble. Please connect with our Prime Video support team here: https://t.co/ttkkarv1p2. ^HA
2476047,"@AmazonHelp i just cancelled an item thats preparing for dispatch but made a mistake and would like to uncancel and keep the order, can you help please?","@174203 Hello! Once an order has been canceled its not possible to reinstate it however, as your order hasn't been dispatched you weren't charged. You can place a new order if you'd like. ^CN"
276190,Apparently I cannot verify my phone number with @115850 because of DND. They recommended disabling DND for SMS verification to work. Ouch. https://t.co/ZXPL2Vc9F0,@181980 Sorry you feel that way. But to receive the SMS the number should be removed from the DND service. ^HR
1768975,My 3yr old got onto @115821 &amp; made a purchase without my #password... Mmm .. I'm now watching #Snowden .... Mmm #dataprotection #Security,"@531842 Terribly sorry about that, Barbara! What sort of purchase did they make? Digital or physical purchase? ^JZ"
339474,"@AmazonHelp Tx, @115821 it was really hard to find your customer service #. It took me 20 mins, after I called a fake number and they try to scam me","@197063 I'm so sorry to hear about that, Luisa! Were you able to get a hold of us through the link previously given? ^HC"
2560268,"ugh @115821 your shipping sucks, item is in the city next to mine for two days.  Stick w/ using @115817 or @118706 instead.   #WTF #Amazon https://t.co/cUpEaxhNDS","@726699 We're here to help. To better assist, can you confirm the carrier set to deliver the order here: https://t.co/q4LAMZ3tbE? ^GG"
2798299,"@AmazonHelp @780757 Good luck. Beware, this form leads to a black hole of nothingness. Don't give up. Keep challenging.",@310570 I can see your information has been received. Please allow us up to 12 hours to review the information and find the best course of action. We will be in touch shortly with more information. Thank you for your continued patience. ^ST
1199447,@AmazonHelp I need a call on this no 9818238051,"@200292 Also, as this a social medial platform, please don't provide order details. We consider it personal information.^HR"
2378906,@115821 this is how my package of Pilot pens arrived today. No protection and apparently exploded inside the plastic bag. https://t.co/8LMUg4aVLp,@686019 I'm sorry your pens arrived like this. Please reach out to us here so we can leave packaging feedback and go over all available options: https://t.co/bHoph9PKa3 ^CL
2483745,@123967 Thank you for screwing us over yet AGAIN for our Sunday delivery service from #Amazon! Ordered work boots for Mon and now screwed!,"@565802 I'm sorry for any trouble! We'd like to help as much as we can. Without sharing account details, will you tell us more? ^GM"
1341663,@AmazonHelp Yez i got a reply tuesday saying dear friend i will send you more . I dont want it i.ordered it on 29th sep it took a month to come,@432933 Did you reply back to the seller on Tuesday informing them of this?  ^CO
2712535,"This is the second time Prime Now has delivered an order with missing items, and I can't find a way to request a refund in the app.",@761545 I'm sorry to hear that you didn't receive your items. Please reach out to us here: https://t.co/618bkfyB69 to inquire about your refund. ^SY
49901,"@115821 #Amazon shipping #fraud not limited 2 #prime, paid for 1-day shipping on Mon, package scheduled to arrive next Mon. UPS says on time",@127175 One-Day Shipping refers to transit time once the item ships! You can learn more about shipping here: https://t.co/dNN4JZF2ku ^ME
1398416,"@AmazonHelp Did all those. Says ""left with concierge"" on Friday. They have nothing. Address was correct and it's been 3 days.",@290611 We would like to have a real-time discussion to look into our options. Please contact us here: https://t.co/Q7Ftz6nj80 ^SK
1448040,Why is it I have @117795 but Amazon music doesn't work,@456028 Could you provide us with a few details about the issue without giving account info? We'd like to help! ^WM
1335095,"Hi @115821 Look team, this guy stole my #AmazonLook off my doorstep last night. Can I get another invite, please?! #PresentForMyWife https://t.co/59N9qYrXNV",@431441 I'm sorry to hear it was stolen. We're happy to look into all available options here: https://t.co/hApLpMlfHN ^LI
1200574,@AmazonHelp &lt;cough&gt; you seem to have gone quiet,"@402090 I'm so sorry for the mix-up! This feature is currently available in the U.S., it is not supported in the UK at this time. ^JR"
1277027,@AmazonHelp I have filled the details.. Please update ASAP. If I don't get order by tmrw EOD I will cancel it.. Thanks..,@418895 Thank you for sharing the details. We will get back to you with an update shortly. Appreciate your patience. ^BS
21555,"@AmazonHelp Allrite..I understand that you are a special child, we will do it once again for you..here are the order details: 171-0365118-2187508. For one last time I m telling u, I'll not again fill up any of ur forms...because u guys are retards and can't understand a simple language",@120701 don't have access to your account details over Twitter. Unless the form is filled we wouldn't be able to offer 2/3 ^AB
2297482,"@115830  How is this packaging? Contents are not secure, no privacy at all. https://t.co/9Jb3e5J4uu",@666958 Many items ship in Certified Frustration-Free Packaging. You can learn more about this here: https://t.co/WSinymrcrF ^GR
2501927,Hey @115821 I bought Blade Runner on blu ray 2 months ago and it just got delayed again. Not even an update on when it should come now. Am I actually ever gonna get it?,"@___Bassman___ Oh no! I do apologize about the package being delayed again. We'd love to assist you with this. Please reach out to us here, so that we can take a further look at this:  https://t.co/hApLpMlfHN

^GP"
907051,@AmazonHelp I have a collection of the blue cold packs from various PrimeNow orders. Can we send them back? #reuse #reduce,"@335370 I'm sorry, we currently don't have a way to take these back. Please click here for more details: https://t.co/nvpLEfi7Rx ^JR"
233516,@AmazonHelp Who is this accounts specialist team which is never contacted me? Can't you do this favor to pass on my query to them.,"@171588 account specialist team or you may reach out to our support team using the link shared earlier by ""NK"". 2/2 ^GK"
1439113,@AmazonHelp No signed up for it months ago yet this month I've been charged for it 3 times,@453975 How much were you charged 3 times? ^KM
995408,@AmazonHelp Ill try chat. Thank you,@355300 You're welcome. Please let us know if you need any further assistance. ^BH
2936586,"@AmazonHelp My problem is that a parcel was left outside yesterday and then after complaining, my next delivery is delayed, do you really think that is good service and ok??","@811813 Apologies for the delay, some deliveries may take slightly longer than usual due to this busy period. Please let us know if your parcel doesn't arrive tomorrow.^CN"
235738,@AmazonHelp Plz check my screen shot order id is mentioned. Also try from ur end on the given nmbr of courriour person,"@172147 As this is a social media platform, we can't view your account/order details. (1/2)^HR"
2969505,"@AmazonHelp Thank you! I have two more questions, and as Prime member, do you guys usually ship with Intelcom Express? Is there usually problems when a package is delivered without signature, that is still en route to delivery? And for my second package, is it possible to check the location?","@784854 Carrier choice is typically based on several factors. While you may see a certain carrier chosen as a trend, carrier choice can vary. Orders worth more than $1,300 will always require a signature; otherwise, it is up to the driver's discretion. (1/2)"
392580,My order 403-3334330-9669117 was cancelled automatically. I was NOT even contacted by courier service @115850 this is Outrageous https://t.co/6GFW98D9Yj,@208972 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. 1/2^HN
233486,Wtf @115850 I just bought the Rode VideoMicro days before at 5.9K and now you sell it at 4.9k? I feel cheated by you!,"@171584 I understand. However, pricing and offers are decision of the sellers. The constantly changing marketplace [1/2] ^SK"
235176,@AmazonHelp That's to bad! What's the best way to watch prime video?,@172006 You can access Prime Video from your PC or mobile device. ^ZW
421589,@AmazonHelp As a designer my eyes burn everytime i go in there. I still don't get it a big company like you is okay with that interface.,@215445 Thanks for taking the time to provide your feedback. ^BM
685748,@AmazonHelp MAY I KNOW HOW MANY TIMES I NEED TO UPDATE..I AM NOY GOING TO UPDATE ANY MORE..IF U WANT TO CONTINUE ..U CAN ELSE CLOSE THIS DISCUSSION.,@283696 Twitter being a social platform we will not get access to the account. Kindly share the details through the secured link provided and we will be sure to assist. ^PR
429089,@AmazonHelp Why should I fill m not free for you give me my refund and close your operation coz you people can not give importance to customers .,@217041 at the earliest to resolve your issue. (2/2)^AU
2418884,@115850 @AmazonHelp I have very poor experience with Amazon for the resolution of my Amazon Pay issue. No body knows the solution. Even send snapshot for issue to customer care mail. Following up since long. Nothing professional in Amazon India at least.,@171638 I'm sorry to see you upset with your Amazon pay balance issue. We'd like to help. Kindly share your details here: https://t.co/cQVomR1pWz and we'll resolve it for you at the earliest. ^KH
440217,@AmazonHelp Plz find across the snap of my reply on the mail thread sent by you ppl https://t.co/lYJxzmlxCM,@140964 here: https://t.co/GIJyeYqKE0 and we'll get back to you with an update. (2/2)^SQ
854512,@115851 @115850 @118702 Amazon did not deliver my order and cancelled without prior notice waiting since 16th oct,"@322942 I get your disappointment, Pratik. Have you tried reporting this to our support team here: https://t.co/vlvfJr4nN9 ? ^NK"
1877475,When @3375 says your package has been delivered... @AmazonHelp https://t.co/VeuZe9MVwe,@560431 Oh no!  Here's some tips on finding a package marked as delivered: https://t.co/gHRIcvrv2j ^AG
793383,"@AmazonHelp @115850 what is going on with you guys
Raised a request for incomplete order received but no resolution yet after 48 hrs",@309170 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB
41499,@115850 I'd like to get in touch with you wrt a purchase I've made. A small part is missing in it. Please help. Thanks.,@125122 Sorry to know about the problem with your order. You may reach out to our support team here: https://t.co/rS49hgaADF. ^MO
1553763,"@AmazonHelp sorry , it is unable to contact u ....my no is 7223939372",@480662 Could you please tell me what error do you see when you try connecting with us? ^PB
2926348,"@AmazonHelp Exactly, for my pin code, I was told that it will be delivered in 2-4 days. As per my calculation, 2-4 days from 25th is 29th. Moreover, if you can the screenshots, both you customer care executives have 'promised' a delivery on 29th.",@809669 Let us take a closer look at this. Please provide your details here: https://t.co/beaaDm0muc &amp; we'll be glad to assist you. ^SF
278967,@115850 can you please deliver 4__credit_card__ today itself as it's urgent...nd it has reached its destination city Patna...,"@182535 Moreover, don’t provide your order details as its personal information. Our Twitter page is visible to public.(2/2)^RS"
1295012,"@AmazonHelp To drain gas, oil, disassemble the unit, rebox it and have UPS pick it up",@422738 We want one of our specialists to look into this for you. Please fill out your information here: https://t.co/xsliXspLSh ^DA
1610371,"@115850 @AmazonHelp such a big company and still these small illetrate people looting you like
This.
Strict action is mandatory now . https://t.co/btJhuZ5O5U","@494348 Thanks for flagging this, I'll get this reviewed internally &amp; necessary actions will be taken. ^MJ"
1260172,.@115850 I got a coupon worth Rs.1k (for buying @137341) with Order# 403-1424365-9203558. But the coupon doesn't work. What are T&amp;Cs?,@415255 don’t provide your details as we consider them to be personal information. Our Twitter page is public. 2/2^AR
2932789,@AmazonHelp  https://t.co/RkovqWB8fz,@811057 I'm sorry to hear about the delay. Can you contact us here:  https://t.co/JzP7hlA23B so we can take a look for you? ^MI
785126,@115821 @115850 @144777 @120320 @15471 Pls check detail  number associate with this site -9560798844,@307356 I understand your concern. Estimated delivery dates are calculated considering many factors. Request you to wait (1/2) ^ST
1350266,@116875 Como me pongo en contacto con el transportista? Mi fecha de entrega es hoy,@436251 Puedes encontrar el contacto a través de este enlace: https://t.co/mEKBC5rf63 . ^MB
2858236,"@115830 my question is, why have you locked my account and refuse to let me in?????????????????????","@794329 Oh no! Without giving account details, please tell us more about what is going on. Have you received any e-mails from us regarding your locked account? ^BE"
1115844,@AmazonHelp Thanks was looking for that link.,@383301 You're welcome! Please let us know if there's anything else. ^JM
1741793,@AmazonHelp 3 to 7 of Nov. Still not here. More important point is you are still advertising the product as available on prime next day delivery....,@525447 Orders can be delivered up until 21:00. You can see how delivery dates are calculated here: https://t.co/HzAwR2iuQI ^AF
1264420,@AmazonHelp Amazon India site,@416098 Kindly get in touch with our support team here: https://t.co/rS49hgaADF and we'll be happy to help. ^AK
1600426,"@AmazonHelp I have filled that form you asked me too, but nuthing has been done upto now",@155893 Unfortunately I'm not able to find the details. Request you to check and resubmit the same. ^SB
573996,"@AmazonHelp I order a product , try cancelling it.. doesn't get cancelled..get the attached email..tried returning says only replacement..called ur customer service..they say return it on ur own. https://t.co/bg6DXiYoEi","@254969 I’m sorry about the hassle regarding the return of the product. Please drop in your details here: https://t.co/GIJyeYqKE0. We’ll look into it. Also, please don’t provide your order details as we consider them to be personal information. 1/2 ^SB"
383301,@115821 I sent my mail last week but I didn't get answers yet,"@206811 Once you do the needful, we will get it sorted and write back to you with an update on priority.(2/2)^RS"
1732647,"@115850 @115821 
orders
#4__credit_card__
#4__credit_card__
wer suposed 2b delivrd today but w/o contacting me orders wer delayd to tmrw https://t.co/tj8OFnzHA9","@336785 My apologies for the delay, Ibrahim. Please reach out to us via: 
https://t.co/i7CID2V5C0 and we will check this. ^KS 1/2"
863807,@AmazonHelp Eure Website ist zuversichtlich - ich weiterhin skeptisch! ;) https://t.co/J3gPWjfRlR,@325137 Ich drück die Daumen! ^BL
789735,#AmazonIndia Could you solve the below problem!!!! Such a glitch in your service!!!! I can't believe it's Amazon!! Pls update your services https://t.co/UNa0xQG7fk,@305360 I'm sorry to know about the situation. Kindly connect with us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG
898786,@AmazonHelp Android dictation error in not I'm,"@333411 Thanks for the info. Does the error occur on a specific browser, or on all? ^GG"
2760359,"@115850 are these genuine ? If not, how can someone sell fake product with original product's name ? https://t.co/VY3y1T5Vfj","@772352 I get your concern, we will ensure all the products we deliver to our customers are genuine. In case of any issues with the received product, kindly keep us posted we will take corrective actions. Also, I will forward your comments internally. ^BS"
571798,"@AmazonHelp Ok there is a problem,my WiFi is perfectly working and when I try to access Amazon from wifi it doesn't work,I get the error as shown in the screenshot.When I use my cellular date it works!!","@254184 Sorry about the trouble with your app. Please try to uninstall and reinstall the app. Also, do let us know if the issue still persists. ^AS"
2422700,"@AmazonHelp Royal Mail, it said on the website 14th and my other package was 14th-16th. Now both are later than what originally said","@297020 Oh no! I'm sorry for the delay! We'd love to look into this with you by phone or chat here, https://t.co/JzP7hlA23B, to see what options are available. Please let us know if you have further questions or concerns! ^TG"
74675,Dear @115830 thanks you have just ruined my daughters Christmas.....why would you deliver something without packaging...1. Left outside and is now damp 2.  My daughter has now seen what she is getting for Xmas and is in tears!  Thank you and Merry Christmas!,"@132720 Oh no! I'm sorry for the troubles with delivery! This is never the experience we want to happen. Just to clarify, was the item damaged due to the dampness? Also, please provide packaging feedback here: https://t.co/YZRB0OWnR8. We're always looking to improve. ^AL"
2821568,@AmazonHelp I still love @115821,@786357 We love you too! Were you able to get your issue resolved? Did you receive a supervisor call? ^AN
69643,"@AmazonHelp Hi, no only the packaging it came in. Not ideal tho.","@131783 If you get a chance, can you contact us here: https://t.co/oGDklGgbCZ so that we can look into this further for you?^PJ"
1093293,@115821 prime 2day shipping would be awesome if the @118706 would ACTUALLY deliver their packages...,"@378015 I'm sorry about this, Omar! What is the current status of the tracking information here: https://t.co/Y5jpI9ys9c ^HM"
304022,"I love https://t.co/1CkDiiW71Q, but Amazon India has to figure out it's operations and logistics. It's quite badly operated.","@188586 I get your concern. Our delivery estimate is calculated based on multiple criteria, including location of inventory, (1/n) ^SV"
1120440,"@AmazonHelp I have done all possible things. Gave feedback, made calls, written complains but no one has a damn idea about my order. And it sucks",@384341 Apologies for the ordeal you went through. May I know if you've shared your details through the link provided earlier? ^EM
2219985,"@AmazonHelp It was amazon prime guaranteed next day delivery for a game expansion preorder, to arrive on the 10th (today) but has changed to that range, it being delivered by amazon logistics, I'm worried it might have been lost in transit or something.",@648448 Hi Richard! Amazon Logistics will deliver until 22:00pm. What is the current status on the tracking? - Conor
1485345,@AmazonHelp This was the message from Amazon on my number,@464927 You may track your refunds here: https://t.co/LjYILTJREp ^RS
722495,Really annoyed that the USPS said my shipment was out for delivery and here it is 10:14 pm and it never showed up. @115821 stop using them!,"@292984 I'm sorry you haven't received your order! Typically, late packages arrive the next day. Keep us posted! ^AM"
275138,@AmazonHelp WHY did you guarantee yesterday? WHAT is the reason?,"@181735 Hello, we would not be able to access your account via Twitter. Please reach out to us here: https://t.co/JzP7hlA23B ^CR"
255747,"Damnit @115821, you got me again. I really going to cancel #prime this time. https://t.co/WFUVyblhaa",@176829 We don't want you to feel that way! Can you please tell us what's going on? ^AH
2595563,@AmazonHelp Delivery date is today 17th but when I check the order it hasn't been packed up for delivery yet!,"@200062 Hi Kirsty, your order can still go out for delivery today. Our delivery teams can deliver up until 9pm. Please keep us informed if there are any delays. ^PJ"
230836,"@115850 please tell me the status of the order in attached screenshot.
I have already cancelled it before it was delivered. https://t.co/nJeRLeNQTV",@170969 Kindly get in touch with us here: https://t.co/HTR4E2YvEh and we’ll be glad to help you. Please don’t provide your [1/2]
134988,@AmazonHelp I was sent regular emails that it was with the courier and It will be delivered yesterday. That parcel is supposed to be on an international flight now to someone that is sick. The fact that I was lied to and made to wait all day for something that wasn't even out for delivery,"@146420 Hi, I can certainly understand the importance of this parcel. Have we updated the tracking on the parcel ? Will the item still be needed as its arriving late? ^CR"
2884120,1 of your drivers @115830  crashed into my friends car the other day. Caused damage and left her severely shaken. The driver did not even stop. She has tried several times to contact your customer service which has not been helpful at all. This is a criminal offence.,"@800062 Hi Jakki, I'm sorry to hear about this. Can you fill out some details here: https://t.co/tkLCr7DNil so that we can investigate further? ^PJ"
991006,@AmazonHelp How to get warranty service for electronic product?,@170313 You can contact the manufacturer or the brand service center for warranty service. ^VR
2008282,@120533 https://t.co/PEw9OxyiK4,"@424333 Bonsoir, je vous informe que vous avez la possibilité de commander cet article et être livré en France, en utilisant votre compte Amazon.fr
Je vous informe que cet article est disponible aussi sur amazon.fr, voici le lien: https://t.co/tqj8aiZlLn ^FT"
2961717,@AmazonHelp I meant season 1,"@817320 I'm sorry for the trouble, Chloe! In this case it would be best for us to assist you directly in real-time. Please reach out to us for further assistance here: https://t.co/JzP7hlA23B ^LA"
2199154,@AmazonHelp Earlier than expected. Initial arrival was tomorrow by 8PM.,"@643216 That's fantastic! Absolutely what we like to hear. Have a great weekend, and let us know if we can be of any assistance! ^BL"
737933,@AmazonHelp The page froze. I even tried again and it kept happening.,@296486 Are you trying to place your order using our website or mobile app? ^RA
717659,"@AmazonHelp Yes, but once I get to customer services and contact us, there is no way to send a message. All I can do is call or chat","@291841 That is correct. These are the two options available from the app. To send an e-mail, follow this link: https://t.co/hApLpMlfHN ^ST"
1379287,@AmazonHelp Hi how do I complain about not receiving a refund from FBA? I have complained online + to head office and not received a reply.,"@441113 Sorry for the frustration, Jonathan!  Please contact us via chat/phone for further assistance:  https://t.co/JzP7hlA23B ^MW"
2934389,Really disappointed with this one! The seal was broken and even the quantity seems less. @115821 @115850 @112546 https://t.co/90w9CvbBEY,@811373 That's strange! Has this been escalated to our support team yet? You may connect with them from here https://t.co/TxK11znixD and they would do the needful to help. ^KK
1087752,@AmazonHelp why do they insist on packing Keurig K-Cups in 1BF boxes? This was the replacement for the 1st box of crushed ones I received!! https://t.co/oZDQuZJ9Nc,"@376595 I'm sorry your K-cups arrived like that, Daniel! I see the box is smashed but is the product itself also damaged? ^CN"
1105072,@AmazonHelp i pre ordered wwe 2k18 deluxe and was told it would arrive yesterday now i have an email saying it will come tuesday not happy,@380769 So sorry about the delay. We do aim to deliver by the delivery date given at the time the order was placed. ^KM
1209059,@AmazonHelp You don't have any solution . You know only one thing that is how to cheat,@403726 I'm sorry about the delay. We are working on it. We’ll get back to you with an update.  ^SB
693835,I would like to appreciate Mr. Prabhudayal and Mr. Naveen from your customer care team who assisted me in a remarkable manner. Kindly convey my appreciation to them. @AmazonHelp,@285435 Thank you so much for taking time and appreciating our service. I'll surely pass on your feedback. ^MD
788197,@115850  Ordered IPhone 6 but to my astonishment  I got Micromax Phone... Can I get a proper explanation  for this ASAP? Pics attached. https://t.co/UgtfuFdwU3,"@307997 Further. Also, don’t provide your address details as its personal information. Our Twitter page is visible to public.(2/2)^RS"
197752,@AmazonHelp Very poor support team from Amazon,@162507 Sorry for the trouble. Please revert to the email you've received from us. ^HN
2156965,@AmazonHelp You are proving to be like every other company who gets arrogant when customers increase... Pathetic,@633645 I'm sorry that you are not happy with our service. I’d like to help you. Please fill this form: https://t.co/beaaDm0muc.(1/2)^RI
508081,"@AmazonHelp Sorry should make clear, these are photos of your Christmas @AmazonHelp  tree.",@236659 I'm so sorry your item arrived to you in this condition. We'd like to speak with you about this and see what options we have. Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B. ^DG
2905004,@AmazonHelp Ok thanks - why does package have 'Amazon Prime' tape around it yet not a member??,"@134104 This is Amazon's unique tape for our shipping boxes, not an indication of your Prime status. ^ST"
1388409,@115850 how do I contact to sell in amazon.in if pls call me 7019797816,@443018 Kindly reach out to our seller support team here: https://t.co/hITbmQzz2y for further assistance. ^RB
65633,@AmazonHelp What's the update,"@131026 Hey, we are following up on this. We will get back to you once there is an update. ^VN."
1565072,"@hulu_support @115940 Still no Hulu on @AmazonHelp Fire TV.  And no response either. Deleted files, emptied cache, &amp; reinstalled. No go!",@375848 Hi! Let's see if we can assist. Please contact us by phone here: https://t.co/hApLpMlfHN Take care! ^DA
617032,@AmazonHelp Thanks for the reply. Its when I login to Amazon Associates. https://t.co/hipxOfRxuV,@266392 Thanks for flagging this to us. We'll get this reviewed internally. Please try again in sometime and keep us posted. ^CB
725256,@AmazonHelp get lost,"@293720 I'm sorry to see you upset, you can always write to us here: https://t.co/GIJyeYqKE0 if you want 2/2 ^MJ"
2216869,@AmazonHelp Details shared in the mrng any update please?,@647670 Sorry for the delay. Our team will get in touch with you soon with a correspondence. ^GU
497286,@115830 still waiting on a delivery/just an update on the delivery #theseareallgoodtimes ? #thesearenotgoodtimes,"@233672 Hi! What information is your tracking showing? You can find it here: https://t.co/aaDyEz1VgE Libby, we look forward to hearing from you! ^DA"
853953,@AmazonHelp Sure. I have filled it.,@322831 We've received your details and our team will reach out to you soon. Appreciate your cooperation. ^MA
2254648,@AmazonHelp Hey can you let me know about the indian website by i can chat with a person belonging to amazon customer service i Have an issua regarding my order(any indian website( thankyou,"@656726 I understand your concern, Jason. Please reach us from here: https://t.co/rS49hgaADF we'll help you with your concern. ^SV"
1996371,"@115821 #FearTheWalkingDead in Canada on #amazonprimevideo, the Spanish has no subtitles!?! Ridiculous bec there are FULL conversations in Spanish!! 
When will Amazon fix this for it's Deaf and Spanish illiterate patrons?!?
Get it together #amazonprimevideo !!!",@590311 I am sorry to hear you are having issues with subtitles. You can find more info on this here:https://t.co/TJVDmueJPe.^GA
1830586,S/O to @115821 for having the worst customer service ever. We will be canceling our account,@549323 What happened?^CD
1673710,@AmazonHelp I am waiting for that offer,@444922 Please stay tuned to our website for further details. ^PB
499945,@AmazonHelp Com,"@234412 We definitely want to assist you with this, and see what has occurred with your account! Please reach out to us here: https://t.co/hApLpMlfHN ^GP"
2881257,@115830 spent 3 days asking neighbours if they took in my parcel classed as delivered to resident. Turns out amazon delivery classes behind my bin in the pissing rain as a sentient being. #soaked,"@799495 I am really sorry to hear this. Are the contents of the order still okay, or have they been damaged?^SM"
2335061,@117093: Your packaging sucksb groceries left in mess on my doorstep w/ bags torn &amp; propped against door b/c so poorly packed,"@675680 I'm sorry for the poor experience! Give us a call, we can escalate this and look into order options: https://t.co/hApLpMlfHN ^EP"
108137,@115830 this your idea of a delivering a package. Come home to find it casually left on the doorstep https://t.co/DHSaBd6mP4,"@140006 Thanks for reaching out to us, David! We'd like to help prevent this in the future! Do you have a safe place set up on your account for your parcels? Visit us here for more information: https://t.co/lFt0waIBhq ^TK"
378848,@115850 ordered moto e4 from u. Received dead. Pickup guy refused to pickup. Colour in images was blush gold but front is white. Help.,@205904 https://t.co/3Eoj8Y4FNi and we'll reach out to you. (2/2) ^VM
83451,E a @117086 nada de me enviar logo meu case do kindle :(,@134333 Oi Barbara! Você poderia nos indicar qual é a data prevista para a entrega? ^NP
2496071,Dear @115850 why is this being shown for me when I login through my app. What does my device have to do with the purchase? https://t.co/egQ833eWK2,@577760 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD
38148,So geht das nicht!!! @116316 @124285 https://t.co/WBR3vJYCuA,"@124284 Hi, gerne kannst du das über folgenden Link reklamieren: https://t.co/ohyvGrpvrY Gruß ^MI"
698747,"@AmazonHelp Being share the my order info is personal and sharing the wrong commitment,  poor quality is ?. Ur poor quality, venders are? #amazonindia",@150757 I'm sorry for the experience you've had with the delivery of your order. Please share few details here (1/2) ^VM
64137,@AmazonHelp Yup and we're about 3 days late,"@130721 Just for the clarification, could you please confirm whether the order has been placed in Amazon.in or https://t.co/nUUp5MLhYl? ^MD"
1412400,@115850 why I can't have Amazon pantry items ship to Chittorgarh-312001??,@122921 your request as a feedback internally. Please check this link: https://t.co/NjFRvBZj5R to know more about Amazon Pantry.^MP(2/2)
619956,@267150 @AmazonHelp @115850 I just checked and it has failed again! Is there anyway to pay for this and get the goods?!,"@264045 Could you please try using a different card for making the payment of the order? Also, do let us know if the issue still persists. ^MN"
2757410,"I am in awe of how unwilling @115821 / @AmazonHelp is to help with a 3rd party storefront order. Worst service I've ever experienced. I purchased a phone from them, and they simply have refused to deliver it. And I don't even get refunded until it's too late. Unacceptable.",@771683 I'm so sorry for the frustration with your order from our third-party seller. Could you tell us a bit more about what's going on? What options did we provide when you contacted us? ^DG
2025576,@AmazonHelp When I go to that it just goes to the front page of Amazon,@599011 Sorry about that! Try this one: https://t.co/hApLpMlfHN ^BL
1965876,"@115850 
 Y is Amazon so irresponsible while dealing with customers?Y dont u people call us &amp; tell in case of delay? #Irresponsibleamazon",@582695 I'm sorry about the trouble with the delivery. Have we missed the delivery date? ^HA
682574,@AmazonHelp Your team is not working this is the concern. Be quick please.,@282895 Our support team will reply to email within 12hours. For immediate assistance you can reach out to us via chat or phone. ^OS
429062,"@115850 ordered a sandwch maker, delivered broken the 1st tm, returned and they sent the same back..stupid amzon https://t.co/x4SLIwNyBz",@217038 We'd like to have a look into this. Kindly report it here: https://t.co/2t6DQoUmNZ and our team will revert shortly. ^AB
